,verb,sense_id,sense,sentence_id,sentence,seed,surprisal,temp
1709,order,order.02,request to be delivered,order.02_9,the waiter ordered the soup ,50.0,39.41340255737305,0.8
1710,drain,drain.01,"unfill, empty",drain.01_9,the bathtub drained the water ,50.0,29.496257781982422,0.8
1711,line,line.01,"provide a lining, accompany in line-like fashion",line.01_9,the dress lined the wearerwithawoolinterliningandlittlepocketsforthingsinsideitsthicknessandweightmak,51.0,107.26908874511719,0.8
1712,line,line.03,puts lines on,line.03_9,the coach lined the team ,52.0,27.812294006347656,0.8
1713,split,split.01,"divide, separate",split.01_9,the house split the property ,52.0,36.09633255004883,0.8
1714,split,split.02,"leave, depart",split.02_9,the two split the check ,52.0,32.587257385253906,0.8
1715,design,design.01,design,design.01_9,the designer designed the building ,52.0,24.48464584350586,0.8
1716,bounce,bounce.01,"boing boing boing,",bounce.01_9,the bouncy bounced the bouncyballsy ,58.0,70.28206634521484,0.8
1717,dismiss,dismiss.01,"remove, release",dismiss.01_9,the school dismissed the students ,53.0,29.86954116821289,0.8
1718,dismiss,dismiss.02,label contemptuously,dismiss.02_9,the judge dismissed the prosecutor ,50.0,43.263343811035156,0.8
1719,shrink,shrink.01,become or make smaller,shrink.01_9,the size shrank the timeframe ,50.0,81.94805145263672,0.8
1720,scratch,scratch.02,"cut shallowly, rake the surface sharply",scratch.02_9,the knife scratched the paper ,51.0,47.6973876953125,0.8
1721,scratch,scratch.04,search,scratch.04_9,the dog scratched the couch ,51.0,28.910457611083984,0.8
1722,smash,smash.01,break violently,smash.01_9,the window smashed the rocky ,50.0,66.07389068603516,0.8
1723,butcher,butcher.01,cut up meat for sale,butcher.01_9,the butchered butchered the cow ,50.0,51.19853591918945,0.8
1724,recognize,recognize.01,applaud/give accolades to,recognize.01_9,the audience recognized the authoress ,52.0,46.331634521484375,0.8
1725,recognize,recognize.02,acknowledge as true/familiar,recognize.02_9,the boy recognized the dog ,52.0,42.666709899902344,0.8
1726,discover,discover.01,find (out),discover.01_9,the discoveryofanewdiseaseinourcountryisastressingthingtorealizebutitistheonlywaytocombatitsdead,50.0,91.61772155761719,0.8
1727,throw,throw.01,"throw, sending through the air, manually, projection of an object through space",throw.01_9,the coach threw the ballerina ,55.0,35.00602722167969,0.8
1728,throw,throw.03,hold,throw.03_9,the doctor threw the patient ,53.0,43.20772933959961,0.8
1729,steal,steal.01,to commit theft,steal.01_9,the thief stole the painting ,52.0,25.16009521484375,0.8
1730,slam,slam.01,throw violently,slam.01_9,the pitcher slammed the ballhomeplate ,53.0,49.57533645629883,0.8
1731,slam,slam.02,hit hard,slam.02_9,the car slammed the curb ,51.0,31.01815414428711,0.8
1732,deliver,deliver.01,"give, send",deliver.01_9,the courier delivered the parcel ,53.0,27.344879150390625,0.8
1733,deliver,deliver.101,"give birth, assist in giving birth, giving birth or assisting in giving birth",deliver.101_9,the woman delivered the child ,81.0,25.951560974121094,0.8
1734,carry,carry.01,"bring with, have",carry.01_9,the verb carried the load ,51.0,34.61634826660156,0.8
1735,find,find.01,discovery,find.01_9,the scientist found the missing ,52.0,41.669864654541016,0.8
1736,find,find.02,adjudge,find.02_9,the court found the accusedsnotguiltyofmanslaughterbutguiltyoftheaccessoryafterthetruthcrimeofconspi,58.0,74.9001693725586,0.8
1737,discharge,discharge.01,"remove supply, as with electricity",discharge.01_9,the bulb discharged the battery ,53.0,29.65734100341797,0.8
1738,discharge,discharge.101,"to release, release from a location (not stuff being released itself)",discharge.101_9,the prisoner discharged the gunshot ,50.0,36.548370361328125,0.8
1739,secure,secure.01,get,secure.01_9,the bank secured the moneyboxes ,51.0,41.08922576904297,0.8
1740,secure,secure.02,"make secure, literally or figuratively",secure.02_9,the guard secured the perimeter ,51.0,29.162067413330078,0.8
1741,notice,notice.01,become aware of,notice.01_9,the dog noticed the approaching ,52.0,42.6683235168457,0.8
1742,mount,mount.01,intentional climber,mount.01_9,the mountain mounted the hunter ,51.0,42.698387145996094,0.8
1743,mount,mount.03,"erect, construct",mount.03_9,the company mounted the fenceposts ,51.0,52.55134582519531,0.8
1744,poison,poison.01,"kill via poison, kill or make sick via poison",poison.01_9,the king poisoned the prince ,52.0,27.231470108032227,0.8
1745,poison,poison.02,put poison on/in something,poison.02_9,the police poisoned the meatballs ,51.0,53.27940368652344,0.8
1746,abuse,abuse.01,"mistreat a person or animal, often repeatedly, with violence or with cruelty",abuse.01_10,the abuse abused the animal ,41.0,46.30029296875,0.7
1747,abuse,abuse.02,use (something) to bad effect or for a bad purpose,abuse.02_10,the president abused the power ,41.0,30.424394607543945,0.7
1748,abuse,abuse.03,use offending language,abuse.03_10,the teacher abused the student ,41.0,26.028108596801758,0.7
1749,insult,insult.01,"call names, disparaging",insult.01_10,the teacher insulted the student ,41.0,24.80718231201172,0.7
1750,allow,allow.01,let,allow.01_10,the government allowed the buildingof ,41.0,51.98207092285156,0.7
1751,allow,allow.02,allocate,allow.02_10,the company allowed the use ,41.0,47.54682922363281,0.7
1752,allow,allow.03,admit truth of proposition,allow.03_10,the sentence allowed the following ,41.0,64.68524169921875,0.7
1753,approve,approve.01,assent to,approve.01_10,the board approved the budget ,52.0,25.394804000854492,0.8
1754,beat,beat.01,strike,beat.01_10,the dog beat the cat ,41.0,36.66425323486328,0.7
1755,beat,beat.02,(cause) pulsating motion that often makes sound,beat.02_10,the heart beat the airplane ,41.0,44.947547912597656,0.7
1756,beat,beat.03,win over some competitor,beat.03_10,the team beat the rivals ,54.0,35.07157897949219,0.8
1757,slap,slap.01,hit with a flat object,slap.01_10,the referee slapped the player ,41.0,36.48136520385742,0.7
1758,belt,belt.01,sing loudly and forcefully,belt.01_10,the choir belted the hymnal ,41.0,42.938446044921875,0.7
1759,belt,belt.02,"deliver a blow to, possibly with a belt",belt.02_10,the husband belted the wife ,53.0,26.732322692871094,0.8
1760,belt,belt.03,fasten with a belt,belt.03_10,the policeman belted the criminal ,41.0,26.545146942138672,0.7
1761,button,button.01,fasten the buttons on,button.01_10,the child buttoned the buttons ,41.0,27.64556312561035,0.7
1762,break,break.01,"break, cause to not be whole",break.01_10,the window broke the wall ,41.0,28.69731903076172,0.7
1763,break,break.13,"happen, come to light, onset, beginning",break.13_10,the war broke the daylight ,41.0,35.359840393066406,0.7
1764,break,break.16,separate one entity from another,break.16_10,the window broke the silence ,51.0,39.94950866699219,0.8
1765,break,break.18,"violate (the law, an oath, trust, etc)",break.18_10,the government broke the treaty ,41.0,27.094955444335938,0.7
1766,burn,burn.01,(cause to) be on fire,burn.01_10,the house burned the nextday ,41.0,42.83723449707031,0.7
1767,box,box.01,"to store in a box, put in a box to store",box.01_10,the boxes boxed the cakes ,41.0,36.967308044433594,0.7
1768,box,box.02,"enclosing (/being enclosed), forming an enclosure",box.02_10,the boxer boxed the ring ,41.0,31.57345962524414,0.7
1769,box,box.03,"fight, boxing style",box.03_10,the boxer boxed the referee ,41.0,41.32855987548828,0.7
1770,fight,fight.01,fight,fight.01_10,the police fought the rioters ,41.0,25.717206954956055,0.7
1771,build,build.01,construct,build.01_10,the government built the new ,41.0,41.68309020996094,0.7
1772,build,build.02,grow,build.02_10,the plant built the leafygreenhousebyitsself ,41.0,94.77764892578125,0.7
1773,build,build.03,include,build.03_10,the building built the company ,41.0,37.05584716796875,0.7
1774,shape,shape.01,shape,shape.01_10,the shape shaped the maneuvering ,41.0,47.173545837402344,0.7
1775,cast,cast.01,"throw outward, throw (dice, fishing lines, shadows)",cast.01_10,the woman cast the dice ,53.0,40.14961624145508,0.8
1776,cast,cast.02,"name, assign a role",cast.02_10,the actors cast the parts ,53.0,29.536853790283203,0.8
1777,cast,cast.03,make 3d reproductions from a mold,cast.03_10,the sculptor cast the figureheads ,41.0,50.92620086669922,0.7
1778,cast,cast.04,bandage in plaster,cast.04_10,the doctor cast the brokenlegednessofherarmintoaplasticcoatingofplasterandwrappeditinabandagewhichhesh,41.0,94.24954223632812,0.7
1779,launch,launch.01,"set off, introduce, bring up, start, take off",launch.01_10,the newest launched the company ,41.0,79.91243743896484,0.7
1780,catch,catch.01,get,catch.01_10,the ball caught the runner ,52.0,40.70652389526367,0.8
1781,catch,catch.02,"come upon, find",catch.02_10,the police caught the thief ,41.0,40.009422302246094,0.7
1782,catch,catch.03,trap,catch.03_10,the police caught the robbers ,54.0,26.389556884765625,0.8
1783,fetch,fetch.01,bring (back),fetch.01_10,the dog fetched the paperboy ,241.0,59.97011184692383,0.9
1784,clear,clear.01,"clean, make clear or open",clear.01_10,the sky cleared the waterclearstheyclearedoutthecountrysidewasclearedofitsinvadersweclearedeverythingfrom,41.0,81.84297943115234,0.7
1785,clear,clear.02,"approve, permit",clear.02_10,the proposal cleared the committee ,41.0,28.77880096435547,0.7
1786,clear,clear.03,"escape, avoid, get past or through",clear.03_10,the police cleared the building ,41.0,40.63209533691406,0.7
1787,clean,clean.01,to free from dirt,clean.01_10,the floor cleaned the housewife ,41.0,51.00993728637695,0.7
1788,cover,cover.01,"has responsibility for, handles, insures, accounts for",cover.01_10,the bank covered the money ,41.0,31.743637084960938,0.7
1789,cover,cover.02,"smear, put over, spreading across",cover.02_10,the mud covered the childs ,41.0,48.084442138671875,0.7
1790,cover,cover.03,broadcast,cover.03_10,the game covered the threenetworks ,41.0,46.86390686035156,0.7
1791,coat,coat.01,"cover, apply something to a surface",coat.01_10,the coatings coated the foods ,41.0,43.302886962890625,0.7
1792,crash,crash.01,"to break, undergo damage, possibly producing a characteristic sound, possibly resulting in a sound",crash.01_10,the train crashed the other ,55.0,47.790000915527344,0.8
1793,crash,crash.02,"to enter uninvited, invite oneself in",crash.02_10,the doorbell crashed the party ,54.0,30.90121841430664,0.8
1794,crash,crash.04,"fall asleep heavily, maybe someplace other than home",crash.04_10,the boy crashed the party ,41.0,45.98249053955078,0.7
1795,chip,chip.01,break off small pieces,chip.01_10,the icebergs chipped the boat ,41.0,76.86233520507812,0.7
1796,draw,draw.01,"art, the action of illustrating/making pictures with a writing implement",draw.01_10,the children drew the birds ,55.0,49.08961486816406,0.8
1797,draw,draw.02,"pull, extract, withdraw",draw.02_10,the nouns drew the conclusion ,41.0,82.48890686035156,0.7
1798,draw,draw.05,brandish a weapon,draw.05_10,the man drew the gunmen ,52.0,49.565338134765625,0.8
1799,write,write.01,set pen to paper,write.01_10,the author wrote the book ,41.0,37.10954666137695,0.7
1800,drop,drop.01,"go down, cause to fall",drop.01_10,the ball dropped the boyfriend ,41.0,56.34482955932617,0.7
1801,drop,drop.05,"remove, end",drop.05_10,the company dropped the projected ,41.0,44.58771514892578,0.7
1802,drop,drop.06,"give, esp. names, mention in an offhand way",drop.06_10,the reporter dropped the nameofanactorwhohasbeenaccusedofmurderinghiswifeinamoviehewasmakingatth,41.0,74.80150604248047,0.7
1803,drop,drop.07,spend money,drop.07_10,the government dropped the amount ,41.0,50.23854064941406,0.7
1804,roll,roll.01,"move in circular fashion, onward rotational motion",roll.01_10,the car rolled the driverless ,41.0,83.22257232666016,0.7
1805,fire,fire.01,fire a gun,fire.01_10,the officer fired the revolver ,51.0,29.481298446655273,0.8
1806,fire,fire.02,cause to cease employment,fire.02_10,the boss fired the salesman ,57.0,41.15020751953125,0.8
1807,fire,fire.03,cause to burn or bake,fire.03_10,the fire fired the clayey ,41.0,40.57698059082031,0.7
1808,fire,fire.04,fuel or ignite,fire.04_10,the fireplace fired the woodstove ,41.0,41.02020263671875,0.7
1809,sack,sack.01,cause defeat in by terminating employment or otherwise pillaging/ conquering,sack.01_10,the coach sacked the quarterbacks ,41.0,44.067989349365234,0.7
1810,fold,fold.01,mix ingredients gently,fold.01_10,the recipe folded the flour ,41.0,33.387245178222656,0.7
1811,fold,fold.02,fold hands,fold.02_10,the children folded the flag ,41.0,33.189788818359375,0.7
1812,fold,fold.03,origami,fold.03_10,the kids folded the papercranes ,55.0,37.295677185058594,0.8
1813,fold,fold.06,(terminate) a failing business,fold.06_10,the company folded the unprofitable ,41.0,44.86194610595703,0.7
1814,stretch,stretch.01,"extend, lengthen",stretch.01_10,the rubber stretched the longer ,41.0,100.13577270507812,0.7
1815,hack,hack.01,chop sloppily,hack.01_10,the gardener hacked the grassyweeds ,56.0,57.914634704589844,0.8
1816,hack,hack.03,remove pieces,hack.03_10,the carpenter hacked the topmost ,41.0,49.0010871887207,0.7
1817,hack,hack.04,"computer work, breaking into, as on a computer",hack.04_10,the hacker hacked the universitys ,54.0,51.06486511230469,0.8
1818,hack,hack.06,"succeed, manage",hack.06_10,the team hacked the problem ,41.0,26.897029876708984,0.7
1819,chop,chop.01,"cut up, (attempt to) cut with a chopping motion",chop.01_10,the axe chopped the wood ,41.0,54.01247787475586,0.7
1820,hit,hit.01,strike,hit.01_10,the baseball hit the bat ,41.0,21.377304077148438,0.7
1821,hit,hit.02,"reach, encounter",hit.02_10,the ball hit the net ,54.0,24.004243850708008,0.8
1822,hit,hit.03,"go to, turn to",hit.03_10,the sun hit the earthside ,41.0,59.15863037109375,0.7
1823,kick,kick.01,drive or impel with the foot,kick.01_10,the wind kicked the door ,41.0,25.215877532958984,0.7
1824,kill,kill.01,"cause to die, murder",kill.01_10,the boy killed the rabbit ,53.0,28.158531188964844,0.8
1825,kill,kill.03,"do well, win, accomplish some task",kill.03_10,the football killed the soccerballs ,58.0,70.72660064697266,0.8
1826,kill,kill.04,pass the time by engaging in some activity,kill.04_10,the nights killed the days ,53.0,59.69629669189453,0.8
1827,murder,murder.01,cause to die,murder.01_10,the person murdered the animal ,55.0,32.10335922241211,0.8
1828,know,know.01,"be cognizant of, realize",know.01_10,the factuality knew the unreality ,41.0,69.37879943847656,0.7
1829,know,know.02,kennen,know.02_10,the sentence knew the nightingale ,41.0,61.729888916015625,0.7
1830,know,know.03,"have an ability, skill, or know-how",know.03_10,the doctor knew the cause ,41.0,47.64704895019531,0.7
1831,know,know.04,"recognize, differentiate",know.04_10,the dog knew the difference ,52.0,29.68061065673828,0.8
1832,know,know.05,"Biblical sense, to have sex with",know.05_10,the subject knew the object ,56.0,45.62506103515625,0.8
1833,understand,understand.01,"understand, comprehending",understand.01_10,the child understood the explanation ,41.0,27.63698959350586,0.7
1834,meet,meet.01,"arrive at, achieve",meet.01_10,the meeting met the expectations ,41.0,34.33583068847656,0.7
1835,meet,meet.02,"kennenlernen-- come upon, become acquainted with initially",meet.02_10,the two met the firsttimein ,41.0,60.68416213989258,0.7
1836,meet,meet.03,"get together (with), come together spatially, get together",meet.03_10,the two met the trainers ,41.0,82.28416442871094,0.7
1837,meet,meet.05,"answer, respond to",meet.05_10,the two met the requirements ,52.0,34.84166717529297,0.8
1838,encounter,encounter.01,to meet unexpectedly,encounter.01_10,the police encountered the gangster ,41.0,34.00152587890625,0.7
1839,pass,pass.01,bill becomes law,pass.01_10,the president passed the healthcarereformacttodaybyusinghisvetopassitintolawandavoidingthetwostepprocessofcon,67.0,87.7301254272461,0.8
