verb,sense,sense_id,sentence_id,sentence,seed,surprisal
hit,play a musical note,hit3,hit3_9,the trumpeter hit the highnotes ,51.0,34.50389099121094
hit,be popular or successful,hit4,hit4_9,the newest hit the bigtime ,50.0,58.404144287109375
hit,use violence or force,hit5,hit5_9,the police hit the man ,52.0,39.698516845703125
hit,cause a reaction or response,hit6,hit6_9,the newscaster hit the ground ,50.0,50.00466537475586
hit,fulfill a requirement or expectation,hit7,hit7_9,the new hit the requirements ,50.0,57.569557189941406
insult,to hurt or offend someone with a word or action intentionally or unintentionally,insult1,insult1_9,the insulted insulted the insulter ,52.0,48.20291519165039
kick,to strike or forcefully push something with ones foot,kick1,kick1_9,the student kicked the ball ,55.0,37.27756118774414
kill,cause death,kill1,kill1_9,the man killed the cat ,52.0,24.853633880615234
kill,end or terminate,kill2,kill2_9,the war killed the romance ,52.0,30.406538009643555
kill,remove or destroy,kill3,kill3_9,the virus killed the cellulars ,52.0,50.946102142333984
kill,ruin or spoil,kill4,kill4_9,the book killed the movie ,51.0,59.289180755615234
know,recognize or be familiar with,know1,know1_9,the word knew the meaning ,54.0,46.597721099853516
know,be aware of,know2,know2_9,the dog knew the manners ,50.0,51.0213623046875
know,understand or comprehend,know3,know3_9,the teacher knew the students ,50.0,31.000713348388672
know,have knowledge of,know4,know4_9,the wording knew the fact ,52.0,108.03812408447266
know,be acquainted with,know5,know5_9,the author knew the personage ,53.0,52.24779510498047
know,be conscious of,know6,know6_9,the dog knew the soundness ,52.0,55.881038665771484
launch,start or begin something,launch1,launch1_9,the launchingofthings launched the thingy ,57.0,113.82720184326172
launch,set in motion or put into action,launch2,launch2_9,the launchingofferedbythecompanyisattractiveandreasonableinthepricerangeoftheproductitsexespeciallyifth,54.0,95.71488189697266
launch,send or propel something forward,launch3,launch3_9,the boat launched the rockets ,52.0,62.484580993652344
launch,begin an attack or offensive,launch4,launch4_9,the enemy launched the surprise ,51.0,45.553672790527344
launch,launch a legal action,launch5,launch5_9,the union launched the employer ,55.0,48.41649627685547
mail,to send something typically a letter or package through the postal service,mail1,mail1_9,the mailman mailed the mailboxes ,54.0,36.07608413696289
meet,encounter face-to-face,meet1,meet1_9,the two met the nightclubbing ,51.0,74.32701873779297
meet,become acquainted with,meet2,meet2_9,the two met the weekend ,52.0,49.86320114135742
meet,satisfy a condition or requirement,meet3,meet3_9,the newest met the schoolingrequirementsforthepostofheadteacher ,50.0,100.21485900878906
meet,experience or undergo something,meet4,meet4_9,the child met the dog ,53.0,45.27945327758789
meet,talk or communicate with someone,meet5,meet5_9,the president met the media ,51.0,31.159072875976562
meet,have a meeting or appointment,meet6,meet6_9,the meeting met the morning ,51.0,60.93581008911133
murder,to kill someone in a deliberate and premeditated way often with malice aforethought,murder1,murder1_9,the defendant murdered the victim ,53.0,25.798534393310547
pass,transfer (physical object or information),pass1,pass1_9,the baton passed the racehorse ,51.0,38.39352035522461
pass,move past (physical location or time),pass2,pass2_9,the train passed the redwoods ,51.0,45.07970428466797
pass,complete successfully (test or challenge),pass3,pass3_9,the student passed the classroom ,54.0,46.17792892456055
pass,survive or endure (difficult situation),pass4,pass4_9,the oldies passed the test ,51.0,62.469337463378906
pass,transfer ownership or responsibility (rights or property),pass5,pass5_9,the land passed the man ,51.0,62.41380310058594
phone,to phone someone means to contact them by phone to call them on the phone,phone1,phone1_9,the verb phoned the school ,50.0,37.367897033691406
pinch,to squeeze or grasp something tightly between ones fingers or thumb and a finger or thumb board,pinch1,pinch1_9,the little pinched the softest ,51.0,55.535133361816406
pitch,to propose or suggest an idea or plan to someone,pitch1,pitch1_9,the salesman pitched the ideaofincludinganewproductlineinhisreporttothemanagerofthecompany ,50.0,71.65235900878906
pitch,"to throw or hurl something, especially a ball or other object",pitch2,pitch2_9,the baseball pitched the ball ,53.0,45.14238739013672
pitch,"to set or adjust the tone or pitch of something, such as a musical instrument or a machine",pitch3,pitch3_9,the piano pitched the rightnessnesses ,52.0,57.73870086669922
pitch,"to place or position something at a certain angle or height, such as a tent or a camping hammock",pitch4,pitch4_9,the campers pitched the hammocks ,52.0,40.02301788330078
pitch,"to sell or offer something, especially a product or service",pitch5,pitch5_9,the carpetbagger pitched the governorship ,55.0,49.265872955322266
pitch,"to test the depth or soundness of something, such as a well or a mine shaft",pitch6,pitch6_9,the miners pitched the borehole ,52.0,38.399505615234375
pitch,"to tilt or slant something, such as a surface or a line",pitch7,pitch7_9,the pitched pitched the rockingchair ,50.0,61.56039810180664
pitch,"to move or travel at a certain speed or angle, especially through the air",pitch8,pitch8_9,the plane pitched the ball ,51.0,54.71399688720703
place,to put or set something in a particular location or position,place1,place1_9,the placekicker placed the ball ,51.0,35.467437744140625
post,place or position something,post1,post1_9,the letterhead posted the addressing ,51.0,84.61013793945312
post,send or transmit information,post2,post2_9,the company posted the message ,52.0,43.395729064941406
post,publish or make available,post3,post3_9,the latest posted the listings ,53.0,75.51881408691406
post,assign or allocate,post4,post4_9,the boss posted the worker ,51.0,51.996742248535156
post,place under surveillance,post5,post5_9,the suspects posted the officer ,74.0,52.73460388183594
push,to apply force to something to move it or keep it moving,push1,push1_9,the boy pushed the babycarriage ,51.0,46.718589782714844
push,to urge or encourage someone to do something,push2,push2_9,the teacher pushed the childsparentsencouragedtheirchildtoapplytocollegeshecouldattendinordertofulfillherfuture,54.0,85.90265655517578
push,to promote or advocate for something,push3,push3_9,the union pushed the company ,53.0,48.02648162841797
push,to introduce or present something to someone,push4,push4_9,the senator pushed the bill ,53.0,39.66431427001953
push,to communicate or transmit information to someone,push5,push5_9,the computer pushed the datafiletooftenandthemachinebrokedown ,50.0,70.49099731445312
reach,physical reach,reach1,reach1_9,the man reached the plateau ,51.0,31.03061866760254
reach,metaphorical reach,reach2,reach2_9,the book reached the heartsandmindsofmanyreaders ,51.0,65.45906066894531
reach,cognitive reach,reach3,reach3_9,the cognitive reached the physicalitysphere ,50.0,61.75651931762695
reach,emotional reach,reach4,reach4_9,the article reached the emotions ,53.0,46.537723541259766
reach,physical distance,reach5,reach5_9,the distance reached the top ,50.0,60.31688690185547
recall,bring to mind or remember,recall1,recall1_9,the word recalled the memory ,50.0,58.161285400390625
recall,regain consciousness or control,recall2,recall2_9,the patient recalled the incident ,52.0,43.34595489501953
recall,retrieve or regain possession of something,recall3,recall3_9,the wording recalled the image ,52.0,41.933692932128906
recall,withdraw or take back something,recall4,recall4_9,the company recalled the toy ,52.0,29.2637996673584
recall,restore or revive a memory or skill,recall5,recall5_9,the movie recalled the beautyof ,51.0,84.0541000366211
remove,to take something away or to take something out of a place,remove1,remove1_9,the manager removed the pileups ,51.0,55.358680725097656
roll,to cause something to move or rotate by turning or rotating it oneself,roll1,roll1_9,the student rolled the die ,53.0,39.08084487915039
sack,to force someone to leave their job or position often due to poor performance or misconduct,sack1,sack1_9,the coach sacked the quarterback ,53.0,27.461915969848633
save,store or preserve something for future use,save1,save1_9,the foods saved the farmer ,51.0,47.19738006591797
save,prevent something from harm or danger,save2,save2_9,the firefighters saved the housefrombeingdestroyedbyfire ,50.0,46.26681137084961
save,spend less than one expects to spend,save3,save3_9,the company saved the moneyfornowbyhiringlessemployeesandusingfewermaterialsintheirproductionprocesses ,50.0,123.44296264648438
save,preserve or maintain something in its current state,save4,save4_9,the government saved the factory ,52.0,44.508182525634766
save,convert or transform something,save5,save5_9,the newest saved the day ,52.0,70.65476989746094
see,perceive with the eyes,see1,see1_9,the sightseers saw the cathedral ,55.0,37.89086151123047
see,understand or comprehend,see2,see2_9,the teacher saw the problematicnessnessesnessessnessessnessessesnessessnessessnessessnessesnessessnessesssesssesss,50.0,83.0843505859375
see,detect or notice,see3,see3_9,the spy saw the otherworldly ,53.0,53.514888763427734
see,envision or imagine,see4,see4_9,the boy saw the dogmaevanly ,50.0,56.92521286010742
see,observe or witness,see5,see5_9,the people saw the accident ,53.0,27.776063919067383
sense,perceive,sense1,sense1_9,the cat sensed the presenceofamouseinthehouseandwentrunningtopreventitfromeatingitsfoodorpoisoningitself,50.0,82.74057006835938
sense,understand,sense2,sense2_9,the word sensed the problem ,52.0,44.494590759277344
sense,make sense,sense3,sense3_9,the sentence sensed the rightness ,50.0,56.02240753173828
sense,have a sense of,sense4,sense4_9,the senseofhumourisnothereandneitherisminexampleofaproperlyusedsentenceinthiscaseandthereforeyours,51.0,97.10497283935547
sense,be sensible,sense5,sense5_9,the doctor sensed the patient ,51.0,57.580482482910156
set,place or locate,set1,set1_9,the ship set the shipwrecked ,51.0,56.61238098144531
set,arrange or organize,set2,set2_9,the secretary set the meeting ,53.0,40.04582595825195
set,determine or fix,set3,set3_9,the time set the alarmclock ,50.0,52.4957275390625
set,put into a particular state or condition,set4,set4_9,the firefighters set the carpeting ,51.0,43.875797271728516
set,assign or allocate,set5,set5_9,the company set the deadline ,51.0,56.2308349609375
shape,to give it a particular form or figure to mold or fashion it into a specific shape or design,shape1,shape1_9,the potter shaped the lumpedpotteryintoaformthatlookedlikeananimal ,57.0,63.061126708984375
shoot,shoot (photography) - to take a photograph using a camera.,shoot1,shoot1_9,the picture shot the daylightingisnounsense ,53.0,119.71658325195312
shoot,shoot (video) - to record a video using a camera or other recording device.,shoot2,shoot2_9,the guy shot the video ,53.0,32.872352600097656
shoot,"shoot (firearm) - to discharge a firearm, such as a gun or a rifle.",shoot3,shoot3_9,the soldier shot the enemy ,51.0,38.5103645324707
shoot,shoot (projectile) - to launch or propel something using a device such as a catapult or a slingshot.,shoot4,shoot4_9,the boy shot the pebble ,52.0,29.642488479614258
shoot,shoot (computer) - to create or record a video game or other digital content using a computer.,shoot5,shoot5_9,the company shot the entire ,50.0,43.44636917114258
shoot,"shoot (speech) - to deliver a speech or presentation, especially in a public setting.",shoot6,shoot6_9,the speaker shot the audiencewithaweasthespokeofthenewproductlineanditsbenefitstoconsumers ,50.0,77.35720825195312
shoot,"shoot (rapidly) - to move quickly or rapidly, often in a sudden or unexpected manner.",shoot7,shoot7_9,the ballerina shot the perfect ,51.0,73.39860534667969
